Move_ID,Name,Stage,Layer,Repeat,Clip,Clip_Name,Role,g,p,Authored_d,Onset_Ms,Expected_d,Hit_Before,Delta_Before,Delta_After
M-GALEHOWL-1,Twisterfang,1,1,1,AFX-148,Impact Punch medium 001,main,0.7,-3,0,20.2,0,20.2,20.2,0.0
M-GALEHOWL-1,Twisterfang,2,1,1,AFX-148,Impact Punch medium 001,main,0.7,-3,0,20.2,0,20.2,20.2,0.0
M-GALEHOWL-1,Twisterfang,2,2,1,AFX-797,Wind 3 (cut 1s at 8.5s of 60.0s),quiet,0.5,3,160,7.6,180,167.6,-12.4,-20.0
M-GALEHOWL-1,Twisterfang,3,1,1,AFX-148,Impact Punch medium 001,main,0.7,-3,0,20.2,0,20.2,20.2,0.0
M-GALEHOWL-1,Twisterfang,3,2,1,AFX-797,Wind 3 (cut 1s at 8.5s of 60.0s),loud,0.55,2,160,8.0,180,168.0,-12.0,-20.0
M-GALEHOWL-1,Twisterfang,3,3,1,AFX-526,Low Frequency explosion 001,quiet,0.5,-3,320,82.1,400,402.1,2.1,-80.0
M-GALEHOWL-2,Keening Bite,1,1,1,AFX-150,Impact Punch medium 003,main,0.7,-1,0,21.2,0,21.2,21.2,0.0
M-GALEHOWL-2,Keening Bite,2,1,1,AFX-150,Impact Punch medium 003,main,0.7,-1,0,21.2,0,21.2,21.2,0.0
M-GALEHOWL-2,Keening Bite,2,2,1,AFX-670,Roar 06,loud,0.6,-1,140,78.4,180,218.4,38.4,-40.0
M-GALEHOWL-2,Keening Bite,3,1,1,AFX-150,Impact Punch medium 003,main,0.7,-1,0,21.2,0,21.2,21.2,0.0
M-GALEHOWL-2,Keening Bite,3,2,1,AFX-670,Roar 06,loud,0.6,-3,140,88.0,180,228.0,48.0,-40.0
M-GALEHOWL-2,Keening Bite,3,3,1,AFX-615,Eat 02,loud,0.6,-3,260,59.5,180,319.5,139.5,80.0
M-GALEHOWL-3,Tornado Howl,1,1,1,AFX-469,Three Tone 1,main,0.8,0,0,87.0,0,87.0,87.0,0.0
M-GALEHOWL-3,Tornado Howl,2,1,1,AFX-469,Three Tone 1,main,0.8,0,0,87.0,0,87.0,87.0,0.0
M-GALEHOWL-3,Tornado Howl,2,2,1,AFX-064,Footstep grass 002,loud,0.55,-2,200,0.0,180,200.0,20.0,20.0
M-GALEHOWL-3,Tornado Howl,2,2,2,AFX-064,Footstep grass 002,loud,0.55,-2,310,0.0,180,310.0,130.0,130.0
M-GALEHOWL-3,Tornado Howl,3,1,1,AFX-469,Three Tone 1,main,0.8,0,0,87.0,0,87.0,87.0,0.0
M-GALEHOWL-3,Tornado Howl,3,2,1,AFX-064,Footstep grass 002,loud,0.55,-2,200,0.0,180,200.0,20.0,20.0
M-GALEHOWL-3,Tornado Howl,3,2,2,AFX-064,Footstep grass 002,loud,0.55,-2,310,0.0,360,310.0,-50.0,-50.0
M-GALEHOWL-3,Tornado Howl,3,3,1,AFX-431,Low Three Tone,quiet,0.5,-2,340,113.4,360,453.4,93.4,-20.0
M-GALEHOWL-4,Eye of the Funnel,1,1,1,AFX-430,Low Random,main,0.6,-3,0,114.2,0,114.2,114.2,0.0
M-GALEHOWL-4,Eye of the Funnel,2,1,1,AFX-430,Low Random,main,0.6,-3,0,114.2,0,114.2,114.2,0.0
M-GALEHOWL-4,Eye of the Funnel,2,2,1,AFX-012,Cloth 1,quiet,0.5,-2,160,124.6,160,284.6,124.6,0.0
M-GALEHOWL-4,Eye of the Funnel,3,1,1,AFX-430,Low Random,main,0.6,-3,0,114.2,0,114.2,114.2,0.0
M-GALEHOWL-4,Eye of the Funnel,3,2,1,AFX-012,Cloth 1,quiet,0.5,-2,160,124.6,160,284.6,124.6,0.0
M-GALEHOWL-4,Eye of the Funnel,3,3,1,AFX-505,Impact Metal 000,quiet,0.5,-4,360,0.0,360,360.0,0.0,0.0
M-VOLTMANTLE-1,Megavolt Delivery,1,1,1,AFX-142,Impact Punch heavy 000,main,0.6,-5,0,30.7,0,30.7,30.7,0.0
M-VOLTMANTLE-1,Megavolt Delivery,2,1,1,AFX-142,Impact Punch heavy 000,main,0.6,-5,0,30.7,0,30.7,30.7,0.0
M-VOLTMANTLE-1,Megavolt Delivery,2,2,1,AFX-429,Low Down,loud,0.55,-2,160,157.1,160,317.1,157.1,0.0
M-VOLTMANTLE-1,Megavolt Delivery,3,1,1,AFX-142,Impact Punch heavy 000,main,0.6,-5,0,30.7,0,30.7,30.7,0.0
M-VOLTMANTLE-1,Megavolt Delivery,3,2,1,AFX-429,Low Down,loud,0.55,-2,160,157.1,160,317.1,157.1,0.0
M-VOLTMANTLE-1,Megavolt Delivery,3,3,1,AFX-526,Low Frequency explosion 001,loud,0.55,-3,240,82.1,220,322.1,102.1,20.0
M-VOLTMANTLE-2,Discharge Sweep,1,1,1,AFX-147,Impact Punch medium 000,main,0.6,-3,0,21.4,0,21.4,21.4,0.0
M-VOLTMANTLE-2,Discharge Sweep,2,1,1,AFX-147,Impact Punch medium 000,main,0.6,-3,0,21.4,0,21.4,21.4,0.0
M-VOLTMANTLE-2,Discharge Sweep,2,2,1,AFX-442,Phaser Down 1,quiet,0.5,-3,180,140.3,180,320.3,140.3,0.0
M-VOLTMANTLE-2,Discharge Sweep,3,1,1,AFX-147,Impact Punch medium 000,main,0.6,-3,0,21.4,0,21.4,21.4,0.0
M-VOLTMANTLE-2,Discharge Sweep,3,2,1,AFX-442,Phaser Down 1,quiet,0.5,-3,180,140.3,180,320.3,140.3,0.0
M-VOLTMANTLE-2,Discharge Sweep,3,3,1,AFX-495,Explosion Crunch 000,quiet,0.5,-3,380,0.0,380,380.0,0.0,0.0
M-VOLTMANTLE-3,Volt Graze,1,1,1,AFX-113,Impact Metal medium 001,main,0.55,-1,0,0.0,0,0.0,0.0,0.0
M-VOLTMANTLE-3,Volt Graze,2,1,1,AFX-113,Impact Metal medium 001,main,0.55,-1,0,0.0,0,0.0,0.0,0.0
M-VOLTMANTLE-3,Volt Graze,2,2,1,AFX-443,Phaser Down 2,quiet,0.45,-2,180,65.1,180,245.1,65.1,0.0
M-VOLTMANTLE-3,Volt Graze,3,1,1,AFX-113,Impact Metal medium 001,main,0.55,-1,0,0.0,0,0.0,0.0,0.0
M-VOLTMANTLE-3,Volt Graze,3,2,1,AFX-443,Phaser Down 2,quiet,0.45,-2,180,65.1,180,245.1,65.1,0.0
M-VOLTMANTLE-3,Volt Graze,3,3,1,AFX-157,Impact Soft medium 000,quiet,0.5,-4,260,1.3,200,261.3,61.3,60.0
M-VOLTMANTLE-4,Thermal Ride,1,1,1,AFX-445,Phaser Up 1,main,0.6,-3,0,115.4,0,115.4,115.4,0.0
M-VOLTMANTLE-4,Thermal Ride,1,2,1,AFX-797,Wind 3 (cut 1s at 8.5s of 60.0s),quiet,0.5,5,140,6.7,0,146.7,146.7,140.0
M-VOLTMANTLE-4,Thermal Ride,2,1,1,AFX-445,Phaser Up 1,main,0.6,-4,0,122.2,0,122.2,122.2,0.0
M-VOLTMANTLE-4,Thermal Ride,2,2,1,AFX-797,Wind 3 (cut 1s at 8.5s of 60.0s),loud,0.55,2,150,8.0,160,158.0,-2.0,-10.0
M-VOLTMANTLE-4,Thermal Ride,2,3,1,AFX-471,Tone 1,quiet,0.45,-4,300,112.1,160,412.1,252.1,140.0
M-VOLTMANTLE-4,Thermal Ride,3,1,1,AFX-445,Phaser Up 1,main,0.6,-5,0,129.5,0,129.5,129.5,0.0
M-VOLTMANTLE-4,Thermal Ride,3,2,1,AFX-797,Wind 3 (cut 1s at 8.5s of 60.0s),loud,0.55,1,160,8.5,160,168.5,8.5,0.0
M-VOLTMANTLE-4,Thermal Ride,3,3,1,AFX-471,Tone 1,quiet,0.45,-5,300,118.8,300,418.8,118.8,0.0
M-VOLTMANTLE-4,Thermal Ride,3,4,1,AFX-852,Dragonflap (cut 1.4s of 2.4s),quiet,0.4,5,520,122.1,480,642.1,162.1,40.0
M-COUATL-1,Sky Serpent's Verdict,1,1,1,AFX-152,Impact Soft heavy 000,main,0.6,-6,0,1.4,0,1.4,1.4,0.0
M-COUATL-1,Sky Serpent's Verdict,2,1,1,AFX-152,Impact Soft heavy 000,main,0.6,-6,0,1.4,0,1.4,1.4,0.0
M-COUATL-1,Sky Serpent's Verdict,2,2,1,AFX-429,Low Down,loud,0.55,-4,150,176.4,150,326.4,176.4,0.0
M-COUATL-1,Sky Serpent's Verdict,3,1,1,AFX-152,Impact Soft heavy 000,main,0.6,-6,0,1.4,0,1.4,1.4,0.0
M-COUATL-1,Sky Serpent's Verdict,3,2,1,AFX-429,Low Down,loud,0.55,-4,150,176.4,150,326.4,176.4,0.0
M-COUATL-1,Sky Serpent's Verdict,3,3,1,AFX-495,Explosion Crunch 000,quiet,0.5,-4,230,0.0,200,230.0,30.0,30.0
M-COUATL-2,Feathered Lightning,1,1,1,AFX-148,Impact Punch medium 001,main,0.6,-3,0,20.2,0,20.2,20.2,0.0
M-COUATL-2,Feathered Lightning,1,1,2,AFX-148,Impact Punch medium 001,loud,0.6,-3,140,20.2,90,160.2,70.2,50.0
M-COUATL-2,Feathered Lightning,2,1,1,AFX-148,Impact Punch medium 001,main,0.6,-3,0,20.2,0,20.2,20.2,0.0
M-COUATL-2,Feathered Lightning,2,1,2,AFX-148,Impact Punch medium 001,loud,0.6,-3,140,20.2,150,160.2,10.2,-10.0
M-COUATL-2,Feathered Lightning,2,2,1,AFX-852,Dragonflap (cut 1.4s of 2.4s),quiet,0.4,5,150,122.1,150,272.1,122.1,0.0
M-COUATL-2,Feathered Lightning,3,1,1,AFX-148,Impact Punch medium 001,main,0.6,-3,0,20.2,0,20.2,20.2,0.0
M-COUATL-2,Feathered Lightning,3,1,2,AFX-148,Impact Punch medium 001,loud,0.6,-3,140,20.2,150,160.2,10.2,-10.0
M-COUATL-2,Feathered Lightning,3,2,1,AFX-852,Dragonflap (cut 1.4s of 2.4s),quiet,0.45,3,150,137.1,150,287.1,137.1,0.0
M-COUATL-2,Feathered Lightning,3,3,1,AFX-505,Impact Metal 000,quiet,0.5,-3,230,0.0,200,230.0,30.0,30.0
M-COUATL-3,Plume Strike,1,1,1,AFX-013,Cloth 2,main,1.0,-3,0,124.9,0,124.9,124.9,0.0
M-COUATL-3,Plume Strike,1,2,1,AFX-086,Impact Generic light 004,loud,0.6,-3,160,0.0,0,160.0,160.0,160.0
M-COUATL-3,Plume Strike,2,1,1,AFX-013,Cloth 2,main,1.0,-3,0,124.9,0,124.9,124.9,0.0
M-COUATL-3,Plume Strike,2,2,1,AFX-086,Impact Generic light 004,loud,0.65,-3,160,0.0,150,160.0,10.0,10.0
M-COUATL-3,Plume Strike,2,3,1,AFX-035,Footstep 04,quiet,0.5,-3,280,36.9,150,316.9,166.9,130.0
M-COUATL-3,Plume Strike,3,1,1,AFX-013,Cloth 2,main,1.0,-4,0,132.3,0,132.3,132.3,0.0
M-COUATL-3,Plume Strike,3,2,1,AFX-086,Impact Generic light 004,loud,0.7,-4,160,0.0,150,160.0,10.0,10.0
M-COUATL-3,Plume Strike,3,3,1,AFX-497,Explosion Crunch 002,quiet,0.45,0,180,0.0,200,180.0,-20.0,-20.0
M-COUATL-3,Plume Strike,3,4,1,AFX-035,Footstep 04,loud,0.55,-4,280,39.1,200,319.1,119.1,80.0
M-COUATL-4,Cloudcoil,1,1,1,AFX-014,Cloth 3,main,0.6,-4,0,75.6,0,75.6,75.6,0.0
M-COUATL-4,Cloudcoil,1,1,2,AFX-014,Cloth 3,loud,0.6,-4,150,75.6,0,225.6,225.6,150.0
M-COUATL-4,Cloudcoil,2,1,1,AFX-014,Cloth 3,main,0.6,-4,0,75.6,0,75.6,75.6,0.0
M-COUATL-4,Cloudcoil,2,1,2,AFX-014,Cloth 3,loud,0.6,-4,150,75.6,120,225.6,105.6,30.0
M-COUATL-4,Cloudcoil,2,2,1,AFX-503,Force Field 003,quiet,0.45,-2,80,43.8,120,123.8,3.8,-40.0
M-COUATL-4,Cloudcoil,2,3,1,AFX-450,Phaser Up 6,quiet,0.5,-5,300,96.1,120,396.1,276.1,180.0
M-COUATL-4,Cloudcoil,3,1,1,AFX-014,Cloth 3,main,0.6,-4,0,75.6,0,75.6,75.6,0.0
M-COUATL-4,Cloudcoil,3,1,2,AFX-014,Cloth 3,loud,0.6,-4,150,75.6,120,225.6,105.6,30.0
M-COUATL-4,Cloudcoil,3,2,1,AFX-503,Force Field 003,quiet,0.45,-2,80,43.8,120,123.8,3.8,-40.0
M-COUATL-4,Cloudcoil,3,3,1,AFX-450,Phaser Up 6,quiet,0.5,-5,300,96.1,260,396.1,136.1,40.0
M-COUATL-4,Cloudcoil,3,4,1,AFX-506,Impact Metal 001,quiet,0.5,-3,420,0.0,260,420.0,160.0,160.0
M-TYPHON-1,Hundred-Headed Storm,1,1,1,AFX-156,Impact Soft heavy 004,main,0.6,-5,0,1.3,0,1.3,1.3,0.0
M-TYPHON-1,Hundred-Headed Storm,1,1,2,AFX-156,Impact Soft heavy 004,loud,0.6,-5,140,1.3,90,141.3,51.3,50.0
M-TYPHON-1,Hundred-Headed Storm,2,1,1,AFX-156,Impact Soft heavy 004,main,0.6,-5,0,1.3,0,1.3,1.3,0.0
M-TYPHON-1,Hundred-Headed Storm,2,1,2,AFX-156,Impact Soft heavy 004,loud,0.6,-5,140,1.3,90,141.3,51.3,50.0
M-TYPHON-1,Hundred-Headed Storm,2,1,3,AFX-156,Impact Soft heavy 004,loud,0.6,-5,280,1.3,200,281.3,81.3,80.0
M-TYPHON-1,Hundred-Headed Storm,2,2,1,AFX-429,Low Down,quiet,0.5,-5,140,186.9,90,326.9,236.9,50.0
M-TYPHON-1,Hundred-Headed Storm,3,1,1,AFX-156,Impact Soft heavy 004,main,0.6,-5,0,1.3,0,1.3,1.3,0.0
M-TYPHON-1,Hundred-Headed Storm,3,1,2,AFX-156,Impact Soft heavy 004,loud,0.6,-5,140,1.3,180,141.3,-38.7,-40.0
M-TYPHON-1,Hundred-Headed Storm,3,1,3,AFX-156,Impact Soft heavy 004,loud,0.6,-5,280,1.3,200,281.3,81.3,80.0
M-TYPHON-1,Hundred-Headed Storm,3,1,4,AFX-156,Impact Soft heavy 004,loud,0.6,-5,420,1.3,420,421.3,1.3,0.0
M-TYPHON-1,Hundred-Headed Storm,3,2,1,AFX-429,Low Down,quiet,0.5,-5,200,186.9,200,386.9,186.9,0.0
M-TYPHON-1,Hundred-Headed Storm,3,3,1,AFX-526,Low Frequency explosion 001,loud,0.55,-4,340,86.9,420,426.9,6.9,-80.0
M-TYPHON-2,Storm Maw,1,1,1,AFX-137,Impact Plate medium 000,main,0.6,-3,0,0.0,0,0.0,0.0,0.0
M-TYPHON-2,Storm Maw,2,1,1,AFX-137,Impact Plate medium 000,main,0.6,-3,0,0.0,0,0.0,0.0,0.0
M-TYPHON-2,Storm Maw,2,2,1,AFX-799,Wind 5 (cut 1s at 8.5s of 60.0s),quiet,0.5,3,180,10.9,180,190.9,10.9,0.0
M-TYPHON-2,Storm Maw,3,1,1,AFX-137,Impact Plate medium 000,main,0.6,-3,0,0.0,0,0.0,0.0,0.0
M-TYPHON-2,Storm Maw,3,2,1,AFX-799,Wind 5 (cut 1s at 8.5s of 60.0s),loud,0.55,2,180,11.6,180,191.6,11.6,0.0
M-TYPHON-2,Storm Maw,3,3,1,AFX-800,Rain thunder (cut 1.6s at 22s of 44.4s),quiet,0.5,4,260,6.3,180,266.3,86.3,80.0
M-TYPHON-3,Pressure Front,1,1,1,AFX-429,Low Down,main,0.85,-2,0,157.1,0,157.1,157.1,0.0
M-TYPHON-3,Pressure Front,2,1,1,AFX-429,Low Down,main,0.85,-2,0,157.1,0,157.1,157.1,0.0
M-TYPHON-3,Pressure Front,2,2,1,AFX-501,Force Field 001,quiet,0.5,-1,180,39.2,180,219.2,39.2,0.0
M-TYPHON-3,Pressure Front,3,1,1,AFX-429,Low Down,main,0.85,-2,0,157.1,0,157.1,157.1,0.0
M-TYPHON-3,Pressure Front,3,2,1,AFX-501,Force Field 001,quiet,0.5,-1,180,39.2,180,219.2,39.2,0.0
M-TYPHON-3,Pressure Front,3,3,1,AFX-495,Explosion Crunch 000,loud,0.55,-3,360,0.0,360,360.0,0.0,0.0
M-TYPHON-3,Pressure Front,3,4,1,AFX-431,Low Three Tone,quiet,0.5,-2,420,113.4,360,533.4,173.4,60.0
M-TYPHON-4,Cyclone Shield,1,1,1,AFX-508,Impact Metal 003,main,0.85,-2,0,0.0,0,0.0,0.0,0.0
M-TYPHON-4,Cyclone Shield,1,2,1,AFX-797,Wind 3 (cut 1s at 8.5s of 60.0s),quiet,0.5,5,120,6.7,160,126.7,-33.3,-40.0
M-TYPHON-4,Cyclone Shield,2,1,1,AFX-508,Impact Metal 003,main,0.85,-2,0,0.0,0,0.0,0.0,0.0
M-TYPHON-4,Cyclone Shield,2,2,1,AFX-501,Force Field 001,quiet,0.5,-2,100,41.5,160,141.5,-18.5,-60.0
M-TYPHON-4,Cyclone Shield,2,3,1,AFX-797,Wind 3 (cut 1s at 8.5s of 60.0s),loud,0.55,2,200,8.0,160,208.0,48.0,40.0
M-TYPHON-4,Cyclone Shield,3,1,1,AFX-508,Impact Metal 003,main,0.85,-3,0,0.0,0,0.0,0.0,0.0
M-TYPHON-4,Cyclone Shield,3,2,1,AFX-501,Force Field 001,quiet,0.5,-4,120,46.6,160,166.6,6.6,-40.0
M-TYPHON-4,Cyclone Shield,3,3,1,AFX-797,Wind 3 (cut 1s at 8.5s of 60.0s),loud,0.6,1,200,8.5,160,208.5,48.5,40.0
M-TYPHON-4,Cyclone Shield,3,4,1,AFX-800,Rain thunder (cut 1.6s at 22s of 44.4s),quiet,0.5,5,400,6.0,480,406.0,-74.0,-80.0
M-ANZU-1,The Wind That Was First,1,1,1,AFX-155,Impact Soft heavy 003,main,0.6,-6,0,1.4,0,1.4,1.4,0.0
M-ANZU-1,The Wind That Was First,2,1,1,AFX-155,Impact Soft heavy 003,main,0.6,-6,0,1.4,0,1.4,1.4,0.0
M-ANZU-1,The Wind That Was First,2,2,1,AFX-012,Cloth 1,quiet,0.5,-4,180,139.9,180,319.9,139.9,0.0
M-ANZU-1,The Wind That Was First,3,1,1,AFX-155,Impact Soft heavy 003,main,0.6,-6,0,1.4,0,1.4,1.4,0.0
M-ANZU-1,The Wind That Was First,3,2,1,AFX-012,Cloth 1,quiet,0.5,-4,180,139.9,180,319.9,139.9,0.0
M-ANZU-1,The Wind That Was First,3,3,1,AFX-431,Low Three Tone,quiet,0.5,-3,260,120.1,180,380.1,200.1,80.0
M-ANZU-2,Stormfeather Volley,1,1,1,AFX-443,Phaser Down 2,main,0.5,-3,0,69.0,0,69.0,69.0,0.0
M-ANZU-2,Stormfeather Volley,1,1,2,AFX-443,Phaser Down 2,quiet,0.5,-3,140,69.0,90,209.0,119.0,50.0
M-ANZU-2,Stormfeather Volley,1,2,1,AFX-172,Impact Wood light 000,quiet,0.5,-3,160,0.0,200,160.0,-40.0,-40.0
M-ANZU-2,Stormfeather Volley,2,1,1,AFX-443,Phaser Down 2,main,0.5,-3,0,69.0,0,69.0,69.0,0.0
M-ANZU-2,Stormfeather Volley,2,1,2,AFX-443,Phaser Down 2,quiet,0.5,-3,130,69.0,90,199.0,109.0,40.0
M-ANZU-2,Stormfeather Volley,2,1,3,AFX-443,Phaser Down 2,quiet,0.5,-3,260,69.0,300,329.0,29.0,-40.0
M-ANZU-2,Stormfeather Volley,2,2,1,AFX-172,Impact Wood light 000,quiet,0.5,-4,170,0.0,180,170.0,-10.0,-10.0
M-ANZU-2,Stormfeather Volley,2,3,1,AFX-122,Impact Plank medium 000,quiet,0.5,-2,280,0.0,300,280.0,-20.0,-20.0
M-ANZU-2,Stormfeather Volley,3,1,1,AFX-443,Phaser Down 2,main,0.5,-4,0,73.1,0,73.1,73.1,0.0
M-ANZU-2,Stormfeather Volley,3,1,2,AFX-443,Phaser Down 2,quiet,0.5,-4,130,73.1,120,203.1,83.1,10.0
M-ANZU-2,Stormfeather Volley,3,1,3,AFX-443,Phaser Down 2,quiet,0.5,-4,260,73.1,300,333.1,33.1,-40.0
M-ANZU-2,Stormfeather Volley,3,2,1,AFX-172,Impact Wood light 000,quiet,0.5,-5,180,0.0,180,180.0,0.0,0.0
M-ANZU-2,Stormfeather Volley,3,3,1,AFX-122,Impact Plank medium 000,quiet,0.5,-3,300,0.0,300,300.0,0.0,0.0
M-ANZU-2,Stormfeather Volley,3,4,1,AFX-495,Explosion Crunch 000,quiet,0.4,-5,480,0.0,300,480.0,180.0,180.0
M-ANZU-3,First Wind,1,1,1,AFX-116,Impact Metal medium 004,main,0.55,-1,0,0.0,0,0.0,0.0,0.0
M-ANZU-3,First Wind,2,1,1,AFX-116,Impact Metal medium 004,main,0.55,-1,0,0.0,0,0.0,0.0,0.0
M-ANZU-3,First Wind,2,2,1,AFX-852,Dragonflap (cut 1.4s of 2.4s),quiet,0.4,4,60,129.4,0,189.4,189.4,60.0
M-ANZU-3,First Wind,3,1,1,AFX-116,Impact Metal medium 004,main,0.55,-1,0,0.0,0,0.0,0.0,0.0
M-ANZU-3,First Wind,3,2,1,AFX-852,Dragonflap (cut 1.4s of 2.4s),quiet,0.45,2,200,145.2,160,345.2,185.2,40.0
M-ANZU-3,First Wind,3,3,1,AFX-159,Impact Soft medium 002,quiet,0.5,-3,240,1.2,300,241.2,-58.8,-60.0
M-ANZU-4,Unbroken Gale,1,1,1,AFX-472,Two Tone 1,main,0.55,-2,0,126.8,0,126.8,126.8,0.0
M-ANZU-4,Unbroken Gale,1,2,1,AFX-797,Wind 3 (cut 1s at 8.5s of 60.0s),quiet,0.5,4,60,7.1,0,67.1,67.1,60.0
M-ANZU-4,Unbroken Gale,2,1,1,AFX-472,Two Tone 1,main,0.55,-2,0,126.8,0,126.8,126.8,0.0
M-ANZU-4,Unbroken Gale,2,2,1,AFX-797,Wind 3 (cut 1s at 8.5s of 60.0s),quiet,0.5,3,60,7.6,0,67.6,67.6,60.0
M-ANZU-4,Unbroken Gale,2,3,1,AFX-013,Cloth 2,quiet,0.5,-3,160,124.9,160,284.9,124.9,0.0
M-ANZU-4,Unbroken Gale,3,1,1,AFX-472,Two Tone 1,main,0.55,-2,0,126.8,0,126.8,126.8,0.0
M-ANZU-4,Unbroken Gale,3,2,1,AFX-797,Wind 3 (cut 1s at 8.5s of 60.0s),loud,0.55,2,60,8.0,0,68.0,68.0,60.0
M-ANZU-4,Unbroken Gale,3,3,1,AFX-013,Cloth 2,quiet,0.5,-3,160,124.9,160,284.9,124.9,0.0
M-ANZU-4,Unbroken Gale,3,4,1,AFX-852,Dragonflap (cut 1.4s of 2.4s),quiet,0.4,4,340,129.4,340,469.4,129.4,0.0
M-STORMFATHER-1,I Am the Storm,1,1,1,AFX-154,Impact Soft heavy 002,main,0.6,-5,0,1.3,0,1.3,1.3,0.0
M-STORMFATHER-1,I Am the Storm,2,1,1,AFX-154,Impact Soft heavy 002,main,0.6,-5,0,1.3,0,1.3,1.3,0.0
M-STORMFATHER-1,I Am the Storm,2,2,1,AFX-422,Laser 3,quiet,0.45,0,160,103.0,160,263.0,103.0,0.0
M-STORMFATHER-1,I Am the Storm,3,1,1,AFX-154,Impact Soft heavy 002,main,0.6,-5,0,1.3,0,1.3,1.3,0.0
M-STORMFATHER-1,I Am the Storm,3,2,1,AFX-422,Laser 3,quiet,0.45,0,160,103.0,160,263.0,103.0,0.0
M-STORMFATHER-1,I Am the Storm,3,3,1,AFX-526,Low Frequency explosion 001,loud,0.55,-3,240,82.1,240,322.1,82.1,0.0
M-STORMFATHER-2,Lightning Spear,1,1,1,AFX-506,Impact Metal 001,main,0.7,-2,0,0.0,0,0.0,0.0,0.0
M-STORMFATHER-2,Lightning Spear,1,2,1,AFX-516,Laser Retro 001,quiet,0.5,-3,60,0.0,0,60.0,60.0,60.0
M-STORMFATHER-2,Lightning Spear,2,1,1,AFX-506,Impact Metal 001,main,0.7,-3,0,0.0,0,0.0,0.0,0.0
M-STORMFATHER-2,Lightning Spear,2,2,1,AFX-516,Laser Retro 001,quiet,0.5,-4,70,0.0,0,70.0,70.0,70.0
M-STORMFATHER-2,Lightning Spear,2,3,1,AFX-495,Explosion Crunch 000,quiet,0.45,-4,200,0.0,160,200.0,40.0,40.0
M-STORMFATHER-2,Lightning Spear,3,1,1,AFX-506,Impact Metal 001,main,0.7,-4,0,0.0,0,0.0,0.0,0.0
M-STORMFATHER-2,Lightning Spear,3,2,1,AFX-800,Rain thunder (cut 1.6s at 22s of 44.4s),quiet,0.5,2,60,7.1,0,67.1,67.1,60.0
M-STORMFATHER-2,Lightning Spear,3,3,1,AFX-495,Explosion Crunch 000,quiet,0.45,-5,220,0.0,240,220.0,-20.0,-20.0
M-STORMFATHER-2,Lightning Spear,3,4,1,AFX-526,Low Frequency explosion 001,quiet,0.4,-4,320,86.9,240,406.9,166.9,80.0
M-STORMFATHER-3,Thunder Rake,1,1,1,AFX-028,Draw Knife 2,main,1.3,-4,0,78.1,0,78.1,78.1,0.0
M-STORMFATHER-3,Thunder Rake,1,2,1,AFX-146,Impact Punch heavy 004,loud,0.65,-3,170,22.6,0,192.6,192.6,170.0
M-STORMFATHER-3,Thunder Rake,2,1,1,AFX-028,Draw Knife 2,main,1.3,-4,0,78.1,0,78.1,78.1,0.0
M-STORMFATHER-3,Thunder Rake,2,2,1,AFX-146,Impact Punch heavy 004,loud,0.7,-3,170,22.6,180,192.6,12.6,-10.0
M-STORMFATHER-3,Thunder Rake,2,3,1,AFX-523,Laser Small 003,quiet,0.5,-4,300,0.0,180,300.0,120.0,120.0
M-STORMFATHER-3,Thunder Rake,3,1,1,AFX-028,Draw Knife 2,main,1.3,-5,0,82.8,0,82.8,82.8,0.0
M-STORMFATHER-3,Thunder Rake,3,2,1,AFX-146,Impact Punch heavy 004,loud,0.7,-4,170,23.9,180,193.9,13.9,-10.0
M-STORMFATHER-3,Thunder Rake,3,3,1,AFX-523,Laser Small 003,loud,0.55,-5,300,0.0,380,300.0,-80.0,-80.0
M-STORMFATHER-3,Thunder Rake,3,4,1,AFX-526,Low Frequency explosion 001,loud,0.6,-3,380,82.1,380,462.1,82.1,0.0
M-STORMFATHER-4,Stormcall,1,1,1,AFX-473,Two Tone 2,main,0.8,-3,0,118.9,0,118.9,118.9,0.0
M-STORMFATHER-4,Stormcall,2,1,1,AFX-473,Two Tone 2,main,0.8,-3,0,118.9,0,118.9,118.9,0.0
M-STORMFATHER-4,Stormcall,2,2,1,AFX-020,Creak 3,quiet,0.4,-4,80,97.0,0,177.0,177.0,80.0
M-STORMFATHER-4,Stormcall,2,3,1,AFX-495,Explosion Crunch 000,quiet,0.5,-4,200,0.0,160,200.0,40.0,40.0
M-STORMFATHER-4,Stormcall,3,1,1,AFX-473,Two Tone 2,main,0.8,-3,0,118.9,0,118.9,118.9,0.0
M-STORMFATHER-4,Stormcall,3,2,1,AFX-020,Creak 3,quiet,0.4,-4,80,97.0,0,177.0,177.0,80.0
M-STORMFATHER-4,Stormcall,3,3,1,AFX-495,Explosion Crunch 000,quiet,0.5,-4,200,0.0,160,200.0,40.0,40.0
M-STORMFATHER-4,Stormcall,3,4,1,AFX-526,Low Frequency explosion 001,loud,0.55,-2,400,77.4,380,477.4,97.4,20.0
M-BOGHOPPER-1,Launch Ball,1,1,1,AFX-152,Impact Soft heavy 000,main,0.7,-3,0,1.2,0,1.2,1.2,0.0
M-BOGHOPPER-1,Launch Ball,1,2,1,AFX-015,Cloth 4,quiet,0.5,-4,140,39.1,140,179.1,39.1,0.0
M-BOGHOPPER-1,Launch Ball,2,1,1,AFX-152,Impact Soft heavy 000,main,0.7,-3,0,1.2,0,1.2,1.2,0.0
