Id,Name,Group,File,Seconds,KB,Centroid_Hz,Over3k_Pct,Peak_dBFS,Pack,Licence,Licence_URL,Attribution,Source_URL,Used_In,Candidate,LUFS,Play_Peak_dBFS,Onset_Ms
AFX-425,Laser 6,arcane,assets/afx/digital-audio/laser6.ogg,0.97,9,1259,6.35,-1.2,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-16.0,-1.2,100
AFX-426,Laser 7,arcane,assets/afx/digital-audio/laser7.ogg,0.93,9,2083,12.50,-1.0,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-17.0,-1.0,120
AFX-427,Laser 8,arcane,assets/afx/digital-audio/laser8.ogg,0.99,9,3023,15.01,-0.2,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-16.5,-0.2,129
AFX-428,Laser 9,arcane,assets/afx/digital-audio/laser9.ogg,1.01,9,1190,4.75,-1.1,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-15.5,-1.1,109
AFX-429,Low Down,arcane,assets/afx/digital-audio/lowdown.ogg,0.78,6,82,0.00,-0.6,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-11.5,-0.6,140
AFX-430,Low Random,arcane,assets/afx/digital-audio/lowrandom.ogg,0.55,5,124,0.00,-1.0,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-11.1,-1.0,96
AFX-431,Low Three Tone,arcane,assets/afx/digital-audio/lowthreetone.ogg,1.02,7,89,0.00,-0.5,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-12.7,-0.5,101
AFX-432,Pep Sound 1,arcane,assets/afx/digital-audio/pepsound1.ogg,0.52,6,288,0.00,-1.0,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-12.5,-1.0,116
AFX-433,Pep Sound 2,arcane,assets/afx/digital-audio/pepsound2.ogg,0.55,6,271,0.00,-1.1,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-13.2,-1.1,100
AFX-434,Pep Sound 3,arcane,assets/afx/digital-audio/pepsound3.ogg,0.44,5,434,0.00,-0.9,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-11.5,-0.9,81
AFX-435,Pep Sound 4,arcane,assets/afx/digital-audio/pepsound4.ogg,0.63,6,301,0.00,-0.8,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-10.4,-0.8,97
AFX-436,Pep Sound 5,arcane,assets/afx/digital-audio/pepsound5.ogg,0.63,6,665,0.02,-1.0,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-12.5,-1.0,103
AFX-437,Phase Jump 1,arcane,assets/afx/digital-audio/phasejump1.ogg,0.47,7,362,0.00,-1.2,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-12.9,-1.2,122
AFX-438,Phase Jump 2,arcane,assets/afx/digital-audio/phasejump2.ogg,0.39,6,512,0.00,-1.4,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-11.4,-0.8,77
AFX-439,Phase Jump 3,arcane,assets/afx/digital-audio/phasejump3.ogg,0.44,7,595,0.05,-1.1,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-15.5,-0.5,71
AFX-440,Phase Jump 4,arcane,assets/afx/digital-audio/phasejump4.ogg,0.47,7,1001,0.69,-0.8,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-15.8,-0.8,106
AFX-441,Phase Jump 5,arcane,assets/afx/digital-audio/phasejump5.ogg,0.42,7,1565,4.33,0.3,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-13.2,0.6,118
AFX-442,Phaser Down 1,arcane,assets/afx/digital-audio/phaserdown1.ogg,0.47,7,751,0.17,-1.3,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-11.4,-1.1,118
AFX-443,Phaser Down 2,arcane,assets/afx/digital-audio/phaserdown2.ogg,0.31,6,585,0.13,-1.7,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-15.8,-1.3,58
AFX-444,Phaser Down 3,arcane,assets/afx/digital-audio/phaserdown3.ogg,0.50,7,547,0.12,-1.7,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-12.5,-1.1,86
AFX-445,Phaser Up 1,arcane,assets/afx/digital-audio/phaserup1.ogg,0.50,7,473,0.03,-1.9,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-14.3,-1.3,97
AFX-446,Phaser Up 2,arcane,assets/afx/digital-audio/phaserup2.ogg,0.42,7,618,0.15,-1.1,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-14.9,-1.3,86
AFX-447,Phaser Up 3,arcane,assets/afx/digital-audio/phaserup3.ogg,0.52,7,627,0.08,-1.5,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-14.1,-1.1,85
AFX-448,Phaser Up 4,arcane,assets/afx/digital-audio/phaserup4.ogg,0.37,6,631,0.15,-1.8,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-16.2,-1.6,73
AFX-449,Phaser Up 5,arcane,assets/afx/digital-audio/phaserup5.ogg,0.31,6,475,0.03,-2.2,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-17.3,-1.2,90
AFX-450,Phaser Up 6,arcane,assets/afx/digital-audio/phaserup6.ogg,0.34,6,634,0.22,-0.9,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-15.0,-1.4,72
AFX-451,Phaser Up 7,arcane,assets/afx/digital-audio/phaserup7.ogg,0.37,6,859,0.40,-2.0,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-12.9,-1.1,62
AFX-452,Power Up 1,arcane,assets/afx/digital-audio/powerup1.ogg,1.20,9,2534,39.41,-0.6,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-12.2,-0.6,97
AFX-453,Power Up 10,arcane,assets/afx/digital-audio/powerup10.ogg,0.65,6,3566,32.00,-0.9,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-10.8,-0.9,161
AFX-454,Power Up 11,arcane,assets/afx/digital-audio/powerup11.ogg,0.68,6,3007,30.64,-0.9,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-10.4,-0.9,110
AFX-455,Power Up 12,arcane,assets/afx/digital-audio/powerup12.ogg,0.86,7,2152,44.55,-0.4,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-11.3,-0.4,118
AFX-456,Power Up 2,arcane,assets/afx/digital-audio/powerup2.ogg,0.47,5,2621,36.86,-0.8,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-15.3,-0.8,122
AFX-457,Power Up 3,arcane,assets/afx/digital-audio/powerup3.ogg,1.15,9,3258,28.82,-2.1,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-14.5,-2.1,141
AFX-458,Power Up 4,arcane,assets/afx/digital-audio/powerup4.ogg,0.55,6,3313,30.75,-1.9,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-13.1,-1.9,138
AFX-459,Power Up 5,arcane,assets/afx/digital-audio/powerup5.ogg,0.44,6,4055,27.03,-1.6,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-13.8,-1.6,102
AFX-460,Power Up 6,arcane,assets/afx/digital-audio/powerup6.ogg,0.44,5,3092,30.01,-0.5,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-12.8,-0.5,139
AFX-461,Power Up 7,arcane,assets/afx/digital-audio/powerup7.ogg,0.52,6,3245,31.27,-0.3,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-11.6,-0.3,109
AFX-462,Power Up 8,arcane,assets/afx/digital-audio/powerup8.ogg,0.57,6,3223,32.98,-0.9,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-12.1,-0.9,143
AFX-463,Power Up 9,arcane,assets/afx/digital-audio/powerup9.ogg,0.55,6,3438,32.51,-1.0,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-12.7,-1.0,141
AFX-464,Space Trash 1,machine,assets/afx/digital-audio/spacetrash1.ogg,1.45,12,1716,12.94,-0.9,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-19.4,-0.9,91
AFX-465,Space Trash 2,machine,assets/afx/digital-audio/spacetrash2.ogg,1.47,12,1391,10.51,-0.8,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-19.3,-0.8,100
AFX-466,Space Trash 3,machine,assets/afx/digital-audio/spacetrash3.ogg,1.54,12,1798,13.51,-1.5,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-19.4,-1.5,166
AFX-467,Space Trash 4,machine,assets/afx/digital-audio/spacetrash4.ogg,1.48,12,2247,21.00,-0.8,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-19.5,-0.8,167
AFX-468,Space Trash 5,machine,assets/afx/digital-audio/spacetrash5.ogg,1.43,11,1852,15.21,-1.0,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-20.6,-1.0,134
AFX-469,Three Tone 1,arcane,assets/afx/digital-audio/threetone1.ogg,0.83,7,290,0.03,-1.0,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-11.6,-1.0,87
AFX-470,Three Tone 2,arcane,assets/afx/digital-audio/threetone2.ogg,0.87,8,558,1.89,-1.4,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-12.8,-1.4,109
AFX-471,Tone 1,arcane,assets/afx/digital-audio/tone1.ogg,0.66,6,375,0.48,-1.0,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-16.0,-1.0,89
AFX-472,Two Tone 1,arcane,assets/afx/digital-audio/twotone1.ogg,0.72,7,376,0.38,-1.1,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-13.9,-1.1,113
AFX-473,Two Tone 2,arcane,assets/afx/digital-audio/twotone2.ogg,0.73,7,441,0.45,-1.7,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-14.3,-1.7,100
AFX-474,Zap 1,arcane,assets/afx/digital-audio/zap1.ogg,1.02,8,505,0.63,0.1,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-11.9,0.1,114
AFX-475,Zap 2,arcane,assets/afx/digital-audio/zap2.ogg,1.23,10,325,0.29,-0.5,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-10.4,-0.5,76
AFX-476,Zap Three Tone Down,arcane,assets/afx/digital-audio/zapthreetonedown.ogg,1.33,10,304,0.26,-0.4,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-8.5,-0.4,101
AFX-477,Zap Three Tone Up,arcane,assets/afx/digital-audio/zapthreetoneup.ogg,1.20,9,347,0.29,-0.1,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-9.8,-0.1,103
AFX-478,Zap Two Tone,arcane,assets/afx/digital-audio/zaptwotone.ogg,1.31,10,363,0.33,-0.6,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-9.5,-0.6,133
AFX-479,Zap Two Tone 2,arcane,assets/afx/digital-audio/zaptwotone2.ogg,1.20,9,564,1.02,-0.6,Kenney Digital Audio,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/digital-audio,unassigned,,-10.7,-0.6,89
AFX-480,Computer Noise 000,machine,assets/afx/sci-fi-sounds/computernoise-000.ogg,5.00,116,1117,0.10,-1.0,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-7.2,-1.0,0
AFX-481,Computer Noise 001,machine,assets/afx/sci-fi-sounds/computernoise-001.ogg,5.00,117,1057,0.12,-0.9,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-8.6,-0.9,0
AFX-482,Computer Noise 002,machine,assets/afx/sci-fi-sounds/computernoise-002.ogg,5.00,128,882,0.41,-0.9,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-11.6,-0.9,0
AFX-483,Computer Noise 003,machine,assets/afx/sci-fi-sounds/computernoise-003.ogg,5.00,121,875,0.42,-1.0,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-11.5,-1.0,0
AFX-484,Door Close 000,door,assets/afx/sci-fi-sounds/doorclose-000.ogg,0.53,20,13005,98.40,-0.3,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-16.1,-1.0,251
AFX-485,Door Close 001,door,assets/afx/sci-fi-sounds/doorclose-001.ogg,0.53,21,13408,98.17,0.1,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-13.6,-0.4,250
AFX-486,Door Close 002,door,assets/afx/sci-fi-sounds/doorclose-002.ogg,0.53,20,13056,93.35,-0.8,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-14.6,-1.3,251
AFX-487,Door Open 000,door,assets/afx/sci-fi-sounds/dooropen-000.ogg,0.53,19,13006,98.40,-0.9,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,floor_arrive.ogg,,-14.9,-1.6,0
AFX-488,Door Open 001,door,assets/afx/sci-fi-sounds/dooropen-001.ogg,0.53,21,13426,98.20,-0.1,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-12.4,-0.7,0
AFX-489,Door Open 002,door,assets/afx/sci-fi-sounds/dooropen-002.ogg,0.53,19,13036,93.10,-0.8,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-13.3,-1.4,0
AFX-490,Engine Circular 000,machine,assets/afx/sci-fi-sounds/enginecircular-000.ogg,5.00,173,925,12.76,-1.5,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-15.5,-1.5,2
AFX-491,Engine Circular 001,machine,assets/afx/sci-fi-sounds/enginecircular-001.ogg,5.00,194,596,6.90,-0.3,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-14.2,-0.3,2
AFX-492,Engine Circular 002,machine,assets/afx/sci-fi-sounds/enginecircular-002.ogg,5.00,184,539,3.70,-0.6,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-12.7,-0.6,1
AFX-493,Engine Circular 003,machine,assets/afx/sci-fi-sounds/enginecircular-003.ogg,5.00,180,1228,16.30,-1.0,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-14.6,-1.0,2
AFX-494,Engine Circular 004,machine,assets/afx/sci-fi-sounds/enginecircular-004.ogg,5.00,177,1581,21.17,-1.2,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-14.6,-1.2,1
AFX-495,Explosion Crunch 000,blast,assets/afx/sci-fi-sounds/explosioncrunch-000.ogg,0.78,28,263,1.30,-1.0,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,floor_house.ogg,,-16.9,-1.0,0
AFX-496,Explosion Crunch 001,blast,assets/afx/sci-fi-sounds/explosioncrunch-001.ogg,1.36,47,282,1.39,-0.6,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-15.3,-0.7,0
AFX-497,Explosion Crunch 002,blast,assets/afx/sci-fi-sounds/explosioncrunch-002.ogg,1.26,47,715,2.73,-1.0,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-16.4,-1.0,0
AFX-498,Explosion Crunch 003,blast,assets/afx/sci-fi-sounds/explosioncrunch-003.ogg,1.55,54,319,2.39,-0.9,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-18.0,-0.9,1
AFX-499,Explosion Crunch 004,blast,assets/afx/sci-fi-sounds/explosioncrunch-004.ogg,1.98,77,127,0.51,-0.9,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-22.4,-0.9,24
AFX-500,Force Field 000,arcane,assets/afx/sci-fi-sounds/forcefield-000.ogg,0.95,25,217,0.00,-0.9,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,combat_drain.ogg,,-11.3,-0.9,38
AFX-501,Force Field 001,arcane,assets/afx/sci-fi-sounds/forcefield-001.ogg,0.95,28,158,0.00,-0.9,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-11.6,-0.9,37
AFX-502,Force Field 002,arcane,assets/afx/sci-fi-sounds/forcefield-002.ogg,0.96,27,273,0.01,-0.9,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-11.3,-0.9,38
AFX-503,Force Field 003,arcane,assets/afx/sci-fi-sounds/forcefield-003.ogg,0.96,23,184,0.01,-0.9,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,floor_warp.ogg,,-11.4,-0.9,39
AFX-504,Force Field 004,arcane,assets/afx/sci-fi-sounds/forcefield-004.ogg,0.95,26,218,0.01,-0.9,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-11.3,-0.9,37
AFX-505,Impact Metal 000,material,assets/afx/sci-fi-sounds/impactmetal-000.ogg,0.63,15,185,0.00,-0.9,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-21.4,-0.9,0
AFX-506,Impact Metal 001,material,assets/afx/sci-fi-sounds/impactmetal-001.ogg,0.69,15,49,0.00,-0.9,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-25.5,-0.9,0
AFX-507,Impact Metal 002,material,assets/afx/sci-fi-sounds/impactmetal-002.ogg,0.47,12,98,0.00,-0.9,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-22.3,-0.9,0
AFX-508,Impact Metal 003,material,assets/afx/sci-fi-sounds/impactmetal-003.ogg,0.78,17,189,0.00,-0.9,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-23.9,-0.9,0
AFX-509,Impact Metal 004,material,assets/afx/sci-fi-sounds/impactmetal-004.ogg,0.39,11,205,0.00,-0.9,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-22.6,-0.9,0
AFX-510,Laser Large 000,arcane,assets/afx/sci-fi-sounds/laserlarge-000.ogg,0.68,25,1241,15.76,-0.4,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-18.0,-0.3,1
AFX-511,Laser Large 001,arcane,assets/afx/sci-fi-sounds/laserlarge-001.ogg,0.72,26,702,8.69,-0.9,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-18.7,-1.0,1
AFX-512,Laser Large 002,arcane,assets/afx/sci-fi-sounds/laserlarge-002.ogg,0.74,27,1713,13.37,0.6,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-17.9,-0.3,0
AFX-513,Laser Large 003,arcane,assets/afx/sci-fi-sounds/laserlarge-003.ogg,0.72,25,1434,19.29,-0.5,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-19.6,-0.5,0
AFX-514,Laser Large 004,arcane,assets/afx/sci-fi-sounds/laserlarge-004.ogg,0.69,26,1700,16.38,-0.4,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-17.2,-0.4,0
AFX-515,Laser Retro 000,arcane,assets/afx/sci-fi-sounds/laserretro-000.ogg,0.24,12,1269,6.92,1.0,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-7.1,0.9,0
AFX-516,Laser Retro 001,arcane,assets/afx/sci-fi-sounds/laserretro-001.ogg,0.24,12,722,3.83,0.6,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-7.7,0.7,0
AFX-517,Laser Retro 002,arcane,assets/afx/sci-fi-sounds/laserretro-002.ogg,0.26,13,2110,17.49,0.9,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-12.4,0.9,0
AFX-518,Laser Retro 003,arcane,assets/afx/sci-fi-sounds/laserretro-003.ogg,0.25,14,3033,15.21,1.1,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-5.0,0.9,0
AFX-519,Laser Retro 004,arcane,assets/afx/sci-fi-sounds/laserretro-004.ogg,0.28,12,1477,5.36,-1.0,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,unassigned,,-10.1,-0.9,0
AFX-520,Laser Small 000,arcane,assets/afx/sci-fi-sounds/lasersmall-000.ogg,0.24,7,571,1.27,-2.6,Kenney Sci-fi Sounds,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,none,https://kenney.nl/assets/sci-fi-sounds,combat_ability.ogg,,-19.0,-5.9,0
